Restaurant Name,Competitor,History,Year,Location,Official Rating,Price,Category,Elite Reviews Count,Recommended Reviews Count,(r) Average Rating,(r) 1 Stars Count,(r) 2 Stars Count,(r) 3 Stars Count,(r) 4 Stars Count,(r) 5 Stars Count,Not Recommended Reviews Count,(nr) Not Recommended Average Rating,(nr) 1 Stars Count,(nr) 2 Stars Count,(nr) 3 Stars Count,(nr) 4 Stars Count,(nr) 5 Stars Count
Bona Pizza,3,1,2013,Arlington,4.5,2,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bona Pizza,3,1,2014,Arlington,4.5,2,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bona Pizza,3,1,2015,Arlington,4.5,2,Pizza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bona Pizza,3,1,2016,Arlington,4.5,2,Pizza,1,15,4.6,0,0,1,4,10,5,4,1,0,0,1,3
Bona Pizza,3,1,2017,Arlington,4.5,2,Pizza,1,10,4.7,0,0,0,3,7,2,4.5,0,0,0,1,1
Bonchon Chicken,9,1,2007,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2008,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2009,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2010,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2011,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2012,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2013,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2014,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2015,Arlington,3,2,Chicken Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonchon Chicken,9,1,2016,Arlington,3,2,Chicken Wings,15,51,2.960784314,7,12,14,12,6,5,4,1,0,0,1,3
Bonchon Chicken,9,1,2017,Arlington,3,2,Chicken Wings,33,139,3.273381295,12,25,38,41,23,26,4.653846154,0,1,1,4,20
Bone Daddy¡¯s House of Smoke,5,7,2007,Arlington,4,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bone Daddy¡¯s House of Smoke,5,7,2008,Arlington,4,2,Barbeque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bone Daddy¡¯s House of Smoke,5,7,2009,Arlington,4,2,Barbeque,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0
Bone Daddy¡¯s House of Smoke,5,7,2010,Arlington,4,2,Barbeque,2,12,4.166666667,0,0,2,6,4,0,0,0,0,0,0,0
Bone Daddy¡¯s House of Smoke,5,7,2011,Arlington,4,2,Barbeque,1,11,3.181818182,0,3,3,5,0,1,5,0,0,0,0,1
Bone Daddy¡¯s House of Smoke,5,7,2012,Arlington,4,2,Barbeque,5,28,3.928571429,1,0,6,14,7,1,5,0,0,0,0,1
Bone Daddy¡¯s House of Smoke,5,7,2013,Arlington,4,2,Barbeque,8,31,4,0,1,8,12,10,3,4.333333333,0,0,1,0,2
Bone Daddy¡¯s House of Smoke,5,7,2014,Arlington,4,2,Barbeque,6,37,3.945945946,1,2,4,21,9,4,2.5,2,0,1,0,1
Bone Daddy¡¯s House of Smoke,5,7,2015,Arlington,4,2,Barbeque,12,39,4.128205128,0,3,4,17,15,5,4.2,1,0,0,0,4
Bone Daddy¡¯s House of Smoke,5,7,2016,Arlington,4,2,Barbeque,7,40,3.85,1,5,5,17,12,6,3.666666667,1,0,1,2,2
Bone Daddy¡¯s House of Smoke,5,7,2017,Arlington,4,2,Barbeque,5,22,3.545454545,2,3,4,7,6,7,4.142857143,1,0,0,2,4
Bonsai Sushi,7,4,2007,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2008,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2009,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2010,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2011,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2012,Arlington,4.5,2,"Sushi Bars,         Japanese",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonsai Sushi,7,4,2013,Arlington,4.5,2,"Sushi Bars,         Japanese",1,6,3.833333333,0,1,1,2,2,1,5,0,0,0,0,1
Bonsai Sushi,7,4,2014,Arlington,4.5,2,"Sushi Bars,         Japanese",1,11,4.272727273,1,0,1,2,7,5,5,0,0,0,0,5
Bonsai Sushi,7,4,2015,Arlington,4.5,2,"Sushi Bars,         Japanese",1,9,4.111111111,0,1,1,3,4,1,4,0,0,0,1,0
Bonsai Sushi,7,4,2016,Arlington,4.5,2,"Sushi Bars,         Japanese",1,14,4.571428571,0,1,1,1,11,1,4,0,0,0,1,0
Bonsai Sushi,7,4,2017,Arlington,4.5,2,"Sushi Bars,         Japanese",1,7,4.571428571,0,0,0,3,4,4,5,0,0,0,0,4
Boulevardier,10,2,2007,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2008,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2009,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2010,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2011,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2012,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2013,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2014,Arlington,4,3,"French,         Wine Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulevardier,10,2,2015,Arlington,4,3,"French,         Wine Bars",13,59,4.254237288,1,6,3,16,33,6,3.5,1,1,1,0,3
Boulevardier,10,2,2016,Arlington,4,3,"French,         Wine Bars",19,101,3.940594059,7,9,14,24,47,9,3.222222222,1,3,1,1,3
Boulevardier,10,2,2017,Arlington,4,3,"French,         Wine Bars",8,43,4.023255814,2,5,5,9,22,1,4,0,0,0,1,0
Bowl &amp; Barrel,3,2,2007,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2008,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2009,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2010,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2011,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2012,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2013,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2014,Arlington,3,2,"Gastropubs,         Bowling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2015,Arlington,3,2,"Gastropubs,         Bowling",3,8,2.5,2,3,1,1,1,0,0,0,0,0,0,0
Bowl &amp; Barrel,3,2,2016,Arlington,3,2,"Gastropubs,         Bowling",12,55,3.090909091,11,10,13,5,16,28,4.357142857,1,3,0,5,19
Bowl &amp; Barrel,3,2,2017,Arlington,3,2,"Gastropubs,         Bowling",1,11,3.272727273,1,2,3,3,2,6,5,0,0,0,0,6
Boxwood Tap &amp; Grill,95,1,2007,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2008,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2009,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2010,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2011,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2012,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2013,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2014,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2015,Arlington,4,2,"Cocktail Bars,         American (Traditional)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boxwood Tap &amp; Grill,95,1,2016,Arlington,4,2,"Cocktail Bars,         American (Traditional)",8,21,3.761904762,1,1,5,9,5,1,4,0,0,0,1,0
Boxwood Tap &amp; Grill,95,1,2017,Arlington,4,2,"Cocktail Bars,         American (Traditional)",5,23,3.782608696,1,3,3,9,7,1,5,0,0,0,0,1
Bread Winners Cafe &amp; Bakery,78,7,2007,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread Winners Cafe &amp; Bakery,78,7,2008,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread Winners Cafe &amp; Bakery,78,7,2009,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",0,8,4.25,0,0,2,2,4,0,0,0,0,0,0,0
Bread Winners Cafe &amp; Bakery,78,7,2010,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",4,20,3.9,0,2,2,12,4,0,0,0,0,0,0,0
Bread Winners Cafe &amp; Bakery,78,7,2011,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",2,19,3.842105263,1,1,5,5,7,0,0,0,0,0,0,0
Bread Winners Cafe &amp; Bakery,78,7,2012,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",12,40,3.8,4,0,7,18,11,2,5,0,0,0,0,2
Bread Winners Cafe &amp; Bakery,78,7,2013,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",9,63,3.873015873,2,7,8,26,20,2,2.5,1,0,0,1,0
Bread Winners Cafe &amp; Bakery,78,7,2014,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",20,82,3.841463415,2,6,16,37,21,7,3.857142857,0,2,0,2,3
Bread Winners Cafe &amp; Bakery,78,7,2015,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",30,106,3.91509434,5,7,15,44,35,9,4.333333333,0,0,1,4,4
Bread Winners Cafe &amp; Bakery,78,7,2016,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",26,109,3.779816514,9,5,18,46,31,7,4,0,1,1,2,3
Bread Winners Cafe &amp; Bakery,78,7,2017,Arlington,4,2,"American (New),         Breakfast & Brunch,         Bakeries",6,76,3.921052632,3,9,8,27,29,3,4.333333333,0,0,0,2,1
Bridge Bistro,20,2,2007,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2008,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2009,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2010,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2011,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2012,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2013,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2014,Arlington,4,2,"American (New),         Cajun/Creole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge Bistro,20,2,2015,Arlington,4,2,"American (New),         Cajun/Creole",6,17,3.588235294,1,1,6,5,4,7,4.571428571,0,0,0,3,4
Bridge Bistro,20,2,2016,Arlington,4,2,"American (New),         Cajun/Creole",2,14,4.214285714,1,1,0,4,8,2,3,1,0,0,0,1
Bridge Bistro,20,2,2017,Arlington,4,2,"American (New),         Cajun/Creole",0,2,4,0,0,1,0,1,0,0,0,0,0,0,0
British Beverage Co.,9,2,2007,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2008,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2009,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2010,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2011,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2012,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2013,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2014,Arlington,3.5,2,"Gastropubs,         Pubs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Beverage Co.,9,2,2015,Arlington,3.5,2,"Gastropubs,         Pubs",6,13,3.384615385,1,1,3,8,0,3,4,0,1,0,0,2
British Beverage Co.,9,2,2016,Arlington,3.5,2,"Gastropubs,         Pubs",20,66,3.348484848,9,7,17,18,15,10,3.5,2,1,2,0,5
British Beverage Co.,9,2,2017,Arlington,3.5,2,"Gastropubs,         Pubs",5,28,2.964285714,6,5,5,8,4,3,4.333333333,0,0,1,0,2
Bryan Street Tavern,13,5,2007,Arlington,4,2,"Pizza,         Dive Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Street Tavern,13,5,2008,Arlington,4,2,"Pizza,         Dive Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Street Tavern,13,5,2009,Arlington,4,2,"Pizza,         Dive Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Street Tavern,13,5,2010,Arlington,4,2,"Pizza,         Dive Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Street Tavern,13,5,2011,Arlington,4,2,"Pizza,         Dive Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Street Tavern,13,5,2012,Arlington,4,2,"Pizza,         Dive Bars",5,18,4.111111111,0,0,3,10,5,7,4.857142857,0,0,0,1,6
Bryan Street Tavern,13,5,2013,Arlington,4,2,"Pizza,         Dive Bars",7,24,4.083333333,0,0,4,14,6,2,5,0,0,0,0,2
Bryan Street Tavern,13,5,2014,Arlington,4,2,"Pizza,         Dive Bars",3,25,3.96,0,0,6,14,5,5,3.6,1,0,0,3,1
Bryan Street Tavern,13,5,2015,Arlington,4,2,"Pizza,         Dive Bars",8,27,4.037037037,1,2,1,14,9,9,3.555555556,1,2,1,1,4
Bryan Street Tavern,13,5,2016,Arlington,4,2,"Pizza,         Dive Bars",9,27,4.185185185,0,1,3,13,10,7,1.857142857,4,1,1,1,0
Bryan Street Tavern,13,5,2017,Arlington,4,2,"Pizza,         Dive Bars",7,18,4.333333333,0,0,1,10,7,2,3,1,0,0,0,1
Buck¡¯s Prime,9,6,2007,Arlington,3,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2008,Arlington,3,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2009,Arlington,3,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2010,Arlington,3,1,American (Traditional),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2011,Arlington,3,1,American (Traditional),0,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2012,Arlington,3,1,American (Traditional),2,5,4,0,0,1,3,1,1,4,0,0,0,1,0
Buck¡¯s Prime,9,6,2013,Arlington,3,1,American (Traditional),0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Buck¡¯s Prime,9,6,2014,Arlington,3,1,American (Traditional),2,11,3,2,0,5,4,0,1,1,1,0,0,0,0
Buck¡¯s Prime,9,6,2015,Arlington,3,1,American (Traditional),2,4,2.5,1,1,1,1,0,5,4.8,0,0,0,1,4
Buck¡¯s Prime,9,6,2016,Arlington,3,1,American (Traditional),1,9,2.888888889,1,2,3,3,0,1,5,0,0,0,0,1
Buck¡¯s Prime,9,6,2017,Arlington,3,1,American (Traditional),0,3,4,0,0,1,1,1,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2007,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2008,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2009,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2010,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",0,2,3.5,0,0,1,1,0,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2011,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",0,4,4,0,0,1,2,1,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2012,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",1,5,3.6,0,1,0,4,0,0,0,0,0,0,0,0
Buffalo Wild Wings,41,5,2013,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",6,14,3.142857143,1,3,3,7,0,1,3,0,0,1,0,0
Buffalo Wild Wings,41,5,2014,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",8,18,3.055555556,2,2,9,3,2,2,3.5,0,1,0,0,1
Buffalo Wild Wings,41,5,2015,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",4,11,3.363636364,2,0,3,4,2,4,2.75,1,1,0,2,0
Buffalo Wild Wings,41,5,2016,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",4,19,3.578947368,3,1,3,6,6,1,4,0,0,0,1,0
Buffalo Wild Wings,41,5,2017,Arlington,3.5,2,"American (Traditional),         Chicken Wings,         Sports Bars",1,3,2,1,1,1,0,0,0,0,0,0,0,0,0
Bugatti Ristorante,9,7,2007,Arlington,4.5,3,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugatti Ristorante,9,7,2008,Arlington,4.5,3,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugatti Ristorante,9,7,2009,Arlington,4.5,3,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bugatti Ristorante,9,7,2010,Arlington,4.5,3,Italian,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Bugatti Ristorante,9,7,2011,Arlington,4.5,3,Italian,0,5,3.8,0,0,2,2,1,1,5,0,0,0,0,1
Bugatti Ristorante,9,7,2012,Arlington,4.5,3,Italian,1,7,4.142857143,0,2,0,0,5,6,4.666666667,0,0,0,2,4
Bugatti Ristorante,9,7,2013,Arlington,4.5,3,Italian,0,5,4.8,0,0,0,1,4,3,4.666666667,0,0,0,1,2
Bugatti Ristorante,9,7,2014,Arlington,4.5,3,Italian,3,16,4.4375,0,0,2,5,9,4,4.5,0,0,0,2,2
Bugatti Ristorante,9,7,2015,Arlington,4.5,3,Italian,3,10,4.5,0,0,2,1,7,3,5,0,0,0,0,3
Bugatti Ristorante,9,7,2016,Arlington,4.5,3,Italian,2,22,4.454545455,1,0,0,8,13,2,3,1,0,0,0,1
Bugatti Ristorante,9,7,2017,Arlington,4.5,3,Italian,1,17,3.882352941,2,1,2,4,8,5,3.4,2,0,0,0,3
Burger Bueno,5,4,2007,Arlington,4,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2008,Arlington,4,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2009,Arlington,4,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2010,Arlington,4,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2011,Arlington,4,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2012,Arlington,4,1,Burgers,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Burger Bueno,5,4,2013,Arlington,4,1,Burgers,7,44,3.840909091,2,3,6,22,11,5,4.8,0,0,0,1,4
Burger Bueno,5,4,2014,Arlington,4,1,Burgers,2,25,4.08,1,0,5,9,10,6,4.666666667,0,0,0,2,4
Burger Bueno,5,4,2015,Arlington,4,1,Burgers,3,28,4.25,1,0,3,11,13,4,3.75,0,0,2,1,1
Burger Bueno,5,4,2016,Arlington,4,1,Burgers,4,36,4.055555556,1,2,4,16,13,3,4.666666667,0,0,0,1,2
Burger Bueno,5,4,2017,Arlington,4,1,Burgers,1,20,4,1,1,3,7,8,4,4.75,0,0,0,1,3
Burger Island,17,5,2007,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Island,17,5,2008,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Island,17,5,2009,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Island,17,5,2010,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Island,17,5,2011,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burger Island,17,5,2012,Arlington,3.5,1,Burgers,2,6,3.333333333,0,2,0,4,0,1,5,0,0,0,0,1
Burger Island,17,5,2013,Arlington,3.5,1,Burgers,0,2,3.5,0,0,1,1,0,0,0,0,0,0,0,0
Burger Island,17,5,2014,Arlington,3.5,1,Burgers,2,4,3.5,0,1,1,1,1,0,0,0,0,0,0,0
Burger Island,17,5,2015,Arlington,3.5,1,Burgers,0,3,2.333333333,2,0,0,0,1,2,5,0,0,0,0,2
Burger Island,17,5,2016,Arlington,3.5,1,Burgers,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0
Burger Island,17,5,2017,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2007,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2008,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2009,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2010,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2011,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2012,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2013,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,4,3.5,0,0,2,2,0,0,0,0,0,0,0,0
Burguesa Burger,6,2,2014,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,12,4.166666667,0,0,2,6,4,1,5,0,0,0,0,1
Burguesa Burger,6,2,2015,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",1,10,4.6,0,0,0,4,6,2,4,0,0,1,0,1
Burguesa Burger,6,2,2016,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",3,19,4.473684211,0,0,2,6,11,1,4,0,0,0,1,0
Burguesa Burger,6,2,2017,Arlington,4.5,1,"Burgers,         Tex-Mex,         Mexican",0,11,4,1,0,2,3,5,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2007,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2008,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2009,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2010,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2011,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2012,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2013,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2014,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2015,Arlington,3.5,1,Mexican,1,4,4.5,0,0,0,2,2,0,0,0,0,0,0,0
Burrito Jimmy,5,2,2016,Arlington,3.5,1,Mexican,2,7,2.714285714,1,2,3,0,1,0,0,0,0,0,0,0
